0.141 8.3728 0.3007
0.142 8.3503 0.3015
0.143 8.3279 0.3023
0.144 8.3055 0.3031
0.145 8.283 0.3039
0.146 8.2604 0.30473
0.147 8.2378 0.30557
0.148 8.2151 0.3064
0.149 8.1925 0.30723
0.15 8.1699 0.30807
0.151 8.147 0.30893
0.152 8.1242 0.30979
0.153 8.1013 0.31065
0.154 8.0785 0.31152
0.155 8.0556 0.31238
0.156 8.0325 0.31328
0.157 8.0095 0.31418
0.158 7.9864 0.31508
0.159 7.9633 0.31599
0.16 7.9403 0.31689
0.161 7.917 0.31782
0.162 7.8937 0.31876
0.163 7.8704 0.31969
0.164 7.8471 0.32063
0.165 7.8238 0.32156
0.166 7.8003 0.32253
0.167 7.7768 0.3235
0.168 7.7533 0.32447
0.169 7.7297 0.32543
0.17 7.7062 0.3264
0.171 7.6825 0.32741
0.172 7.6587 0.32841
0.173 7.635 0.32942
0.174 7.6112 0.33043
0.175 7.5875 0.33144
0.176 7.5635 0.33249
0.177 7.5395 0.33354
0.178 7.5155 0.33459
0.179 7.4915 0.33564
0.18 7.4675 0.33669
0.181 7.4433 0.33779
0.182 7.419 0.33889
0.183 7.3948 0.33999
0.184 7.3706 0.34109
0.185 7.3463 0.34219
0.186 7.3218 0.34333
0.187 7.2973 0.34447
0.188 7.2728 0.3456
0.189 7.2483 0.34674
0.19 7.2239 0.34788
0.191 7.1991 0.34907
0.192 7.1744 0.35026
0.193 7.1496 0.35145
0.194 7.1249 0.35264
0.195 7.1001 0.35384
0.196 7.0751 0.35508
0.197 7.0501 0.35632
0.198 7.0251 0.35756
0.199 7.0001 0.35881
0.2 6.9751 0.36005
0.201 6.9498 0.36135
0.202 6.9245 0.36265
0.203 6.8993 0.36395
0.204 6.874 0.36525
0.205 6.8487 0.36655
0.206 6.8231 0.36791
0.207 6.7976 0.36927
0.208 6.772 0.37063
0.209 6.7465 0.37199
0.21 6.7209 0.37335
0.211 6.6951 0.37478
0.212 6.6693 0.37621
0.213 6.6434 0.37764
0.214 6.6176 0.37907
0.215 6.5918 0.38051
0.216 6.5657 0.38201
0.217 6.5396 0.38351
0.218 6.5134 0.38501
0.219 6.4873 0.38651
0.22 6.4612 0.38801
0.221 6.4348 0.38959
0.222 6.4084 0.39116
0.223 6.382 0.39274
0.224 6.3556 0.39432
0.225 6.3292 0.39589
0.226 6.3025 0.39755
0.227 6.2758 0.39921
0.228 6.2491 0.40087
0.229 6.2224 0.40252
0.23 6.1957 0.40418
0.231 6.1687 0.40593
0.232 6.1417 0.40768
0.233 6.1147 0.40943
0.234 6.0877 0.41118
0.235 6.0607 0.41293
0.236 6.0333 0.41477
0.237 6.006 0.41662
0.238 5.9787 0.41846
0.239 5.9514 0.42031
0.24 5.9241 0.42215
0.241 5.8965 0.4241
0.242 5.8688 0.42605
0.243 5.8412 0.428
0.244 5.8136 0.42995
0.245 5.786 0.4319
0.246 5.758 0.43395
0.247 5.7301 0.436
0.248 5.7021 0.43806
0.249 5.6742 0.44011
0.25 5.6462 0.44217
0.251 5.6179 0.44435
0.252 5.5897 0.44653
0.253 5.5614 0.44871
0.254 5.5331 0.45089
0.255 5.5049 0.45307
0.256 5.4763 0.45538
0.257 5.4477 0.45769
0.258 5.4191 0.46
0.259 5.3905 0.46231
0.26 5.3619 0.46462
0.261 5.3329 0.46708
0.262 5.304 0.46953
0.263 5.2751 0.47199
0.264 5.2462 0.47445
0.265 5.2172 0.4769
0.266 5.188 0.47951
0.267 5.1587 0.48213
0.268 5.1295 0.48474
0.269 5.1002 0.48735
0.27 5.0709 0.48997
0.271 5.0413 0.49276
0.272 5.0118 0.49554
0.273 4.9822 0.49833
0.274 4.9526 0.50112
0.275 4.923 0.50391
0.276 4.8931 0.50689
0.277 4.8631 0.50987
0.278 4.8332 0.51285
0.279 4.8033 0.51583
0.28 4.7734 0.51881
0.281 4.7431 0.52198
0.282 4.7128 0.52516
0.283 4.6826 0.52834
0.284 4.6523 0.53152
0.285 4.622 0.5347
0.286 4.5914 0.53811
0.287 4.5609 0.54151
0.288 4.5303 0.54492
0.289 4.4997 0.54832
0.29 4.4691 0.55173
0.291 4.4382 0.55538
0.292 4.4072 0.55903
0.293 4.3763 0.56269
0.294 4.3454 0.56634
0.295 4.3145 0.56999
0.296 4.2832 0.57393
0.297 4.252 0.57786
0.298 4.2208 0.5818
0.299 4.1896 0.58574
0.3 4.1583 0.58967
0.301 4.1268 0.59391
0.302 4.0953 0.59815
0.303 4.0637 0.60239
0.304 4.0322 0.60663
0.305 4.0007 0.61086
0.306 3.9688 0.61544
0.307 3.937 0.62002
0.308 3.9052 0.6246
0.309 3.8734 0.62918
0.31 3.8415 0.63376
0.311 3.8095 0.63872
0.312 3.7774 0.64367
0.313 3.7453 0.64862
0.314 3.7132 0.65357
0.315 3.6811 0.65852
0.316 3.6488 0.66389
0.317 3.6164 0.66926
0.318 3.5841 0.67463
0.319 3.5518 0.68
0.32 3.5195 0.68537
0.321 3.4869 0.6912
0.322 3.4544 0.69702
0.323 3.4218 0.70285
0.324 3.3893 0.70868
0.325 3.3567 0.7145
0.326 3.324 0.72084
0.327 3.2913 0.72718
0.328 3.2586 0.73352
0.329 3.2259 0.73986
0.33 3.1932 0.7462
0.331 3.1604 0.75311
0.332 3.1275 0.76001
0.333 3.0947 0.76692
0.334 3.0619 0.77382
0.335 3.029 0.78073
0.336 2.9962 0.78825
0.337 2.9633 0.79578
0.338 2.9304 0.8033
0.339 2.8975 0.81083
0.34 2.8646 0.81835
0.341 2.8313 0.82612
0.342 2.7981 0.83389
0.343 2.7648 0.84167
0.344 2.7316 0.84944
0.345 2.6983 0.85721
0.346 2.6653 0.86597
0.347 2.6324 0.87472
0.348 2.5994 0.88348
0.349 2.5664 0.89224
0.35 2.5335 0.90099
0.351 2.5007 0.91057
0.352 2.468 0.92015
0.353 2.4352 0.92973
0.354 2.4025 0.93931
0.355 2.3698 0.94889
0.356 2.3376 0.9596
0.357 2.3054 0.97031
0.358 2.2732 0.98103
0.359 2.241 0.99174
0.36 2.2088 1.0025
0.361 2.177 1.0139
0.362 2.1451 1.0254
0.363 2.1133 1.0368
0.364 2.0814 1.0483
0.365 2.0496 1.0597
0.366 2.0183 1.0721
0.367 1.9871 1.0844
0.368 1.9558 1.0967
0.369 1.9246 1.109
0.37 1.8934 1.1213
0.371 1.8637 1.1355
0.372 1.8341 1.1496
0.373 1.8045 1.1638
0.374 1.7748 1.178
0.375 1.7452 1.1921
0.376 1.7169 1.2076
0.377 1.6886 1.223
0.378 1.6604 1.2384
0.379 1.6321 1.2538
0.38 1.6038 1.2693
0.381 1.5755 1.2854
0.382 1.5471 1.3015
0.383 1.5187 1.3177
0.384 1.4904 1.3338
0.385 1.462 1.3499
0.386 1.4334 1.3658
0.387 1.4047 1.3818
0.388 1.3761 1.3977
0.389 1.3475 1.4136
0.39 1.3188 1.4296
0.391 1.2898 1.4454
0.392 1.2607 1.4612
0.393 1.2317 1.477
0.394 1.2026 1.4928
0.395 1.1736 1.5086
0.396 1.1465 1.5254
0.397 1.1194 1.5421
0.398 1.0923 1.5588
0.399 1.0652 1.5755
0.4 1.0382 1.5922
0.401 1.0133 1.6097
0.402 0.98835 1.6273
0.403 0.96345 1.6448
0.404 0.93855 1.6623
0.405 0.91365 1.6798
0.406 0.89174 1.6983
0.407 0.86982 1.7168
0.408 0.84791 1.7352
0.409 0.82599 1.7537
0.41 0.80408 1.7721
0.411 0.78479 1.7914
0.412 0.7655 1.8107
0.413 0.74622 1.83
0.414 0.72693 1.8492
0.415 0.70764 1.8685
0.416 0.69067 1.8886
0.417 0.6737 1.9088
0.418 0.65672 1.9289
0.419 0.63975 1.949
0.42 0.62278 1.9692
0.421 0.60784 1.99
0.422 0.5929 2.0109
0.423 0.57796 2.0317
0.424 0.56302 2.0526
0.425 0.54809 2.0735
0.426 0.53494 2.0945
0.427 0.52179 2.1156
0.428 0.50865 2.1367
0.429 0.4955 2.1578
0.43 0.48235 2.1789
0.431 0.47078 2.2
0.432 0.45921 2.221
0.433 0.44764 2.2421
0.434 0.43608 2.2632
0.435 0.42451 2.2843
0.436 0.41432 2.3052
0.437 0.40414 2.3262
0.438 0.39396 2.3471
0.439 0.38378 2.3681
0.44 0.37359 2.3891
0.441 0.36463 2.4098
0.442 0.35567 2.4305
0.443 0.34671 2.4512
0.444 0.33775 2.472
0.445 0.32879 2.4927
0.446 0.3209 2.5131
0.447 0.31302 2.5335
0.448 0.30513 2.554
0.449 0.29724 2.5744
0.45 0.28936 2.5948
0.451 0.28242 2.6149
0.452 0.27548 2.6349
0.453 0.26854 2.655
0.454 0.2616 2.675
0.455 0.25465 2.6951
0.456 0.24855 2.7178
0.457 0.24244 2.7404
0.458 0.23633 2.7631
0.459 0.23022 2.7858
0.46 0.22411 2.8084
0.461 0.21874 2.8306
0.462 0.21336 2.8527
0.463 0.20799 2.8749
0.464 0.20261 2.897
0.465 0.19724 2.9192
0.466 0.19251 2.9408
0.467 0.18777 2.9624
0.468 0.18304 2.984
0.469 0.17831 3.0056
0.47 0.17358 3.0273
0.471 0.16942 3.0454
0.472 0.16525 3.0635
0.473 0.16109 3.0816
0.474 0.15693 3.0997
0.475 0.15276 3.1178
0.476 0.1491 3.1356
0.477 0.14544 3.1533
0.478 0.14177 3.171
0.479 0.13811 3.1888
0.48 0.13444 3.2065
0.481 0.13122 3.2239
0.482 0.12799 3.2413
0.483 0.12477 3.2587
0.484 0.12154 3.2761
0.485 0.11832 3.2935
0.486 0.11548 3.3106
0.487 0.11264 3.3277
0.488 0.10981 3.3447
0.489 0.10697 3.3618
0.49 0.10413 3.3789
0.491 0.10163 3.3957
0.492 0.099134 3.4124
0.493 0.096636 3.4292
0.494 0.094139 3.446
0.495 0.091641 3.4628
0.496 0.089443 3.4793
0.497 0.087245 3.4958
0.498 0.085047 3.5123
0.499 0.082849 3.5288
0.5 0.080651 3.5453
0.501 0.078716 3.5615
0.502 0.076782 3.5778
0.503 0.074847 3.594
0.504 0.072913 3.6102
0.505 0.070978 3.6265
0.506 0.069276 3.6425
0.507 0.067573 3.6585
0.508 0.065871 3.6745
0.509 0.064168 3.6905
0.51 0.062466 3.7065
0.511 0.060967 3.7223
0.512 0.059469 3.738
0.513 0.057971 3.7538
0.514 0.056473 3.7696
0.515 0.054974 3.7854
0.516 0.053656 3.8009
0.517 0.052337 3.8165
0.518 0.051018 3.8321
0.519 0.0497 3.8476
0.52 0.048381 3.8632
0.521 0.047221 3.8786
0.522 0.04606 3.894
0.523 0.0449 3.9094
0.524 0.043739 3.9248
0.525 0.042579 3.9401
0.526 0.041558 3.9553
0.527 0.040536 3.9705
0.528 0.039515 3.9857
0.529 0.038494 4.0009
0.53 0.037472 4.0161
0.531 0.036574 4.0312
0.532 0.035675 4.0462
0.533 0.034776 4.0613
0.534 0.033877 4.0763
0.535 0.032978 4.0914
0.536 0.032187 4.1062
0.537 0.031396 4.1211
0.538 0.030605 4.136
0.539 0.029814 4.1509
0.54 0.029023 4.1658
0.541 0.028327 4.1805
0.542 0.027631 4.1953
0.543 0.026935 4.21
0.544 0.026239 4.2247
0.545 0.025542 4.2395
0.546 0.02493 4.2541
0.547 0.024317 4.2687
0.548 0.023704 4.2833
0.549 0.023092 4.2979
0.55 0.022479 4.3125
0.551 0.02194 4.327
0.552 0.021401 4.3414
0.553 0.020862 4.3559
0.554 0.020322 4.3704
0.555 0.019783 4.3848
0.556 0.019309 4.3992
0.557 0.018834 4.4135
0.558 0.01836 4.4279
0.559 0.017885 4.4422
0.56 0.017411 4.4565
0.561 0.016993 4.4707
0.562 0.016575 4.485
0.563 0.016158 4.4992
0.564 0.01574 4.5134
0.565 0.015323 4.5276
0.566 0.014955 4.5417
0.567 0.014588 4.5558
0.568 0.01422 4.5699
0.569 0.013852 4.584
0.57 0.013485 4.5981
0.571 0.013161 4.6121
0.572 0.012838 4.6261
0.573 0.012515 4.6401
0.574 0.012191 4.654
0.575 0.011868 4.668
0.576 0.011583 4.6819
0.577 0.011298 4.6958
0.578 0.011014 4.7096
0.579 0.010729 4.7235
0.58 0.010444 4.7374
0.581 0.010194 4.7511
0.582 0.0099433 4.7649
0.583 0.0096928 4.7786
0.584 0.0094423 4.7924
0.585 0.0091918 4.8062
0.586 0.0089713 4.8198
0.587 0.0087508 4.8334
0.588 0.0085304 4.8471
0.589 0.0083099 4.8607
0.59 0.0080894 4.8744
0.591 0.0078954 4.8879
0.592 0.0077014 4.9015
0.593 0.0075073 4.915
0.594 0.0073133 4.9285
0.595 0.0071193 4.9421
0.596 0.0069485 4.9555
0.597 0.0067777 4.9689
0.598 0.006607 4.9824
0.599 0.0064362 4.9958
0.6 0.0062654 5.0092
0.601 0.0061152 5.0226
0.602 0.0059649 5.0359
0.603 0.0058146 5.0492
0.604 0.0056643 5.0626
0.605 0.005514 5.0759
0.606 0.0053818 5.0891
0.607 0.0052495 5.1023
0.608 0.0051173 5.1156
0.609 0.004985 5.1288
0.61 0.0048527 5.142
0.611 0.0047363 5.1551
0.612 0.0046199 5.1683
0.613 0.0045035 5.1814
0.614 0.0043871 5.1945
0.615 0.0042707 5.2076
0.616 0.0041683 5.2207
0.617 0.0040659 5.2337
0.618 0.0039634 5.2467
0.619 0.003861 5.2597
0.62 0.0037586 5.2728
0.621 0.0036684 5.2857
0.622 0.0035782 5.2986
0.623 0.0034881 5.3115
0.624 0.0033979 5.3245
0.625 0.0033078 5.3374
0.626 0.0032284 5.3502
0.627 0.0031491 5.3631
0.628 0.0030698 5.3759
0.629 0.0029904 5.3887
0.63 0.0029111 5.4016
0.631 0.0028413 5.4143
0.632 0.0027714 5.427
0.633 0.0027016 5.4398
0.634 0.0026318 5.4525
0.635 0.002562 5.4652
0.636 0.0025005 5.4779
0.637 0.0024391 5.4905
0.638 0.0023776 5.5032
0.639 0.0023162 5.5158
0.64 0.0022547 5.5284
0.641 0.0022006 5.541
0.642 0.0021465 5.5535
0.643 0.0020925 5.5661
0.644 0.0020384 5.5786
0.645 0.0019843 5.5912
0.646 0.0019367 5.6036
0.647 0.0018891 5.6161
0.648 0.0018415 5.6285
0.649 0.0017939 5.641
0.65 0.0017463 5.6534
0.651 0.0017044 5.6658
0.652 0.0016625 5.6782
0.653 0.0016207 5.6905
0.654 0.0015788 5.7029
0.655 0.0015369 5.7152
0.656 0.0015 5.7275
0.657 0.0014632 5.7398
0.658 0.0014263 5.7521
0.659 0.0013894 5.7644
0.66 0.0013526 5.7766
0.661 0.0013201 5.7888
0.662 0.0012877 5.801
0.663 0.0012552 5.8132
0.664 0.0012228 5.8254
0.665 0.0011904 5.8376
0.666 0.0011618 5.8497
0.667 0.0011332 5.8618
0.668 0.0011047 5.8739
0.669 0.0010761 5.886
0.67 0.0010476 5.8981
0.671 0.0010225 5.9101
0.672 0.00099734 5.9221
0.673 0.00097221 5.9342
0.674 0.00094708 5.9462
0.675 0.00092196 5.9582
0.676 0.00089984 5.9701
0.677 0.00087773 5.9821
0.678 0.00085561 5.994
0.679 0.0008335 6.0059
0.68 0.00081139 6.0179
0.681 0.00079192 6.0297
0.682 0.00077246 6.0416
0.683 0.000753 6.0534
0.684 0.00073354 6.0653
0.685 0.00071408 6.0771
0.686 0.00069695 6.0889
0.687 0.00067982 6.1007
0.688 0.00066269 6.1124
0.689 0.00064557 6.1242
0.69 0.00062844 6.136
0.691 0.00061336 6.1477
0.692 0.00059829 6.1594
0.693 0.00058322 6.171
0.694 0.00056814 6.1827
0.695 0.00055307 6.1944
0.696 0.0005398 6.206
0.697 0.00052654 6.2176
0.698 0.00051327 6.2292
0.699 0.00050001 6.2408
0.7 0.00048674 6.2524
0.701 0.00047506 6.264
0.702 0.00046339 6.2755
0.703 0.00045171 6.287
0.704 0.00044004 6.2986
0.705 0.00042836 6.3101
0.706 0.00041809 6.3215
0.707 0.00040782 6.333
0.708 0.00039754 6.3444
0.709 0.00038727 6.3559
0.71 0.00037699 6.3674
0.711 0.00036795 6.3787
0.712 0.00035891 6.3901
0.713 0.00034986 6.4015
0.714 0.00034082 6.4128
0.715 0.00033178 6.4242
0.716 0.00032382 6.4355
0.717 0.00031586 6.4468
0.718 0.0003079 6.4581
0.719 0.00029995 6.4694
0.72 0.00029199 6.4807
0.721 0.00028498 6.4919
0.722 0.00027798 6.5032
0.723 0.00027098 6.5144
0.724 0.00026397 6.5256
0.725 0.00025697 6.5368
0.726 0.00025081 6.548
0.727 0.00024464 6.5591
0.728 0.00023848 6.5703
0.729 0.00023232 6.5814
0.73 0.00022615 6.5926
0.731 0.00022073 6.6036
0.732 0.0002153 6.6147
0.733 0.00020988 6.6258
0.734 0.00020445 6.6369
0.735 0.00019903 6.648
0.736 0.00019426 6.659
0.737 0.00018948 6.67
0.738 0.00018471 6.681
0.739 0.00017993 6.692
0.74 0.00017516 6.703
0.741 0.00017096 6.7139
0.742 0.00016676 6.7249
0.743 0.00016256 6.7358
0.744 0.00015835 6.7467
0.745 0.00015415 6.7577
0.746 0.00015046 6.7685
0.747 0.00014676 6.7794
0.748 0.00014306 6.7903
0.749 0.00013936 6.8011
0.75 0.00013567 6.812
0.751 0.00013241 6.8228
0.752 0.00012916 6.8336
0.753 0.0001259 6.8444
0.754 0.00012265 6.8552
0.755 0.00011939 6.866
0.756 0.00011653 6.8767
0.757 0.00011367 6.8874
0.758 0.0001108 6.8981
0.759 0.00010794 6.9089
0.76 0.00010508 6.9196
0.761 0.00010256 6.9303
0.762 0.00010004 6.9409
0.763 9.7515e-05 6.9516
0.764 9.4994e-05 6.9622
0.765 9.2474e-05 6.9729
0.766 9.0256e-05 6.9835
0.767 8.8038e-05 6.9941
0.768 8.582e-05 7.0047
0.769 8.3602e-05 7.0153
0.77 8.1384e-05 7.0258
0.771 7.9432e-05 7.0364
0.772 7.748e-05 7.0469
0.773 7.5528e-05 7.0574
0.774 7.3575e-05 7.0679
0.775 7.1623e-05 7.0785
0.776 6.9905e-05 7.0889
0.777 6.8187e-05 7.0994
0.778 6.6469e-05 7.1099
0.779 6.4752e-05 7.1203
0.78 6.3034e-05 7.1308
0.781 6.1522e-05 7.1412
0.782 6.001e-05 7.1516
0.783 5.8498e-05 7.162
0.784 5.6986e-05 7.1724
0.785 5.5474e-05 7.1828
0.786 5.4143e-05 7.1931
0.787 5.2813e-05 7.2034
0.788 5.1482e-05 7.2138
0.789 5.0152e-05 7.2241
0.79 4.8821e-05 7.2344
0.791 4.765e-05 7.2447
0.792 4.6479e-05 7.2549
0.793 4.5308e-05 7.2652
0.794 4.4137e-05 7.2755
0.795 4.2966e-05 7.2857
0.796 4.1935e-05 7.2959
0.797 4.0905e-05 7.3061
0.798 3.9874e-05 7.3164
0.799 3.8844e-05 7.3266
0.8 3.7813e-05 7.3368
0.801 3.6906e-05 7.3469
0.802 3.5999e-05 7.357
0.803 3.5092e-05 7.3672
0.804 3.4185e-05 7.3773
0.805 3.3278e-05 7.3875
0.806 3.248e-05 7.3975
0.807 3.1682e-05 7.4076
0.808 3.0883e-05 7.4177
0.809 3.0085e-05 7.4278
0.81 2.9287e-05 7.4379
0.811 2.8585e-05 7.4479
0.812 2.7882e-05 7.4579
0.813 2.718e-05 7.4679
0.814 2.6477e-05 7.4779
0.815 2.5775e-05 7.488
0.816 2.5156e-05 7.4979
0.817 2.4538e-05 7.5079
0.818 2.392e-05 7.5178
0.819 2.3302e-05 7.5278
0.82 2.2683e-05 7.5378
0.821 2.2139e-05 7.5477
0.822 2.1595e-05 7.5576
0.823 2.1051e-05 7.5675
0.824 2.0507e-05 7.5774
0.825 1.9963e-05 7.5873
0.826 1.9484e-05 7.5971
0.827 1.9005e-05 7.607
0.828 1.8527e-05 7.6168
0.829 1.8048e-05 7.6267
0.83 1.7569e-05 7.6365
0.831 1.7147e-05 7.6463
0.832 1.6726e-05 7.6561
0.833 1.6305e-05 7.6659
0.834 1.5883e-05 7.6757
0.835 1.5462e-05 7.6854
0.836 1.5091e-05 7.6952
0.837 1.472e-05 7.7049
0.838 1.4349e-05 7.7146
0.839 1.3978e-05 7.7243
0.84 1.3608e-05 7.7341
0.841 1.3281e-05 7.7437
0.842 1.2955e-05 7.7534
0.843 1.2628e-05 7.7631
0.844 1.2302e-05 7.7728
0.845 1.1976e-05 7.7824
0.846 1.1688e-05 7.792
0.847 1.1401e-05 7.8017
0.848 1.1114e-05 7.8113
0.849 1.0827e-05 7.8209
0.85 1.0539e-05 7.8305
0.851 1.0287e-05 7.84
0.852 1.0034e-05 7.8496
0.853 9.7809e-06 7.8592
0.854 9.5281e-06 7.8687
0.855 9.2754e-06 7.8783
0.856 9.0529e-06 7.8878
0.857 8.8304e-06 7.8973
0.858 8.6079e-06 7.9068
0.859 8.3854e-06 7.9163
0.86 8.163e-06 7.9258
0.861 7.9672e-06 7.9352
0.862 7.7714e-06 7.9446
0.863 7.5756e-06 7.9541
0.864 7.3798e-06 7.9635
0.865 7.184e-06 7.973
0.866 7.0117e-06 7.9824
0.867 6.8393e-06 7.9918
0.868 6.667e-06 8.0012
0.869 6.4947e-06 8.0105
0.87 6.3224e-06 8.0199
0.871 6.1708e-06 8.0293
0.872 6.0191e-06 8.0386
0.873 5.8675e-06 8.048
0.874 5.7158e-06 8.0573
0.875 5.5642e-06 8.0666
0.876 5.4307e-06 8.0759
0.877 5.2972e-06 8.0852
0.878 5.1638e-06 8.0945
0.879 5.0303e-06 8.1038
0.88 4.8968e-06 8.1131
0.881 4.7794e-06 8.1223
0.882 4.6619e-06 8.1316
0.883 4.5445e-06 8.1408
0.884 4.427e-06 8.15
0.885 4.3096e-06 8.1593
0.886 4.2062e-06 8.1684
0.887 4.1028e-06 8.1776
0.888 3.9995e-06 8.1868
0.889 3.8961e-06 8.196
0.89 3.7927e-06 8.2052
0.891 3.7017e-06 8.2143
0.892 3.6108e-06 8.2234
0.893 3.5198e-06 8.2325
0.894 3.4288e-06 8.2417
0.895 3.3379e-06 8.2508
0.896 3.2578e-06 8.2599
0.897 3.1777e-06 8.269
0.898 3.0977e-06 8.278
0.899 3.0176e-06 8.2871
0.9 2.9376e-06 8.2962
0.901 2.8671e-06 8.3052
0.902 2.7966e-06 8.3142
0.903 2.7262e-06 8.3233
0.904 2.6557e-06 8.3323
0.905 2.5853e-06 8.3413
0.906 2.5232e-06 8.3503
0.907 2.4612e-06 8.3593
0.908 2.3992e-06 8.3683
0.909 2.3372e-06 8.3772
0.91 2.2752e-06 8.3862
0.911 2.2206e-06 8.3951
0.912 2.1661e-06 8.4041
0.913 2.1115e-06 8.413
0.914 2.0569e-06 8.4219
0.915 2.0023e-06 8.4309
0.916 1.9543e-06 8.4397
0.917 1.9063e-06 8.4486
0.918 1.8583e-06 8.4575
0.919 1.8102e-06 8.4664
0.92 1.7622e-06 8.4752
0.921 1.7199e-06 8.4841
0.922 1.6777e-06 8.4929
0.923 1.6354e-06 8.5017
0.924 1.5931e-06 8.5106
0.925 1.5509e-06 8.5194
0.926 1.5137e-06 8.5282
0.927 1.4765e-06 8.537
0.928 1.4393e-06 8.5457
0.929 1.4021e-06 8.5545
0.93 1.3649e-06 8.5633
0.931 1.3321e-06 8.572
0.932 1.2994e-06 8.5808
0.933 1.2666e-06 8.5895
0.934 1.2339e-06 8.5982
0.935 1.2012e-06 8.607
0.936 1.1724e-06 8.6156
0.937 1.1436e-06 8.6243
0.938 1.1147e-06 8.633
0.939 1.0859e-06 8.6417
0.94 1.0571e-06 8.6504
0.941 1.0318e-06 8.659
0.942 1.0064e-06 8.6676
0.943 9.8105e-07 8.6763
0.944 9.5569e-07 8.6849
0.945 9.3034e-07 8.6936
0.946 9.0802e-07 8.7021
0.947 8.8571e-07 8.7107
0.948 8.6339e-07 8.7193
0.949 8.4108e-07 8.7279
0.95 8.1876e-07 8.7365
0.951 7.9912e-07 8.7451
0.952 7.7948e-07 8.7536
0.953 7.5985e-07 8.7621
0.954 7.4021e-07 8.7707
0.955 7.2057e-07 8.7792
0.956 7.0328e-07 8.7877
0.957 6.86e-07 8.7962
