0 2  1.0000000000
2 4  1.0000000000
4 6  1.0000000000
6 0  1.0000000000
1 3  1.0000000
3 5  1.0000000
5 7  1.0000000
7 1  1.0000000
0 1  3.600000
2 3  3.6000000
4 5  3.6000000
6 7  3.6000000
