0.0002748660	0.0001369250	0.0002723480	0.0001361740	0.0001369480	0.0000011450	0.0001361970	0.0000011700	
0.0001369250	0.0002748640	0.0001361730	0.0002723480	0.0000011448	0.0001369490	0.0000011698	0.0001361980	
0.0002723480	0.0001361730	0.0002748680	0.0001369260	0.0001361960	0.0000011697	0.0001369500	0.0000011447	
0.0001361740	0.0002723480	0.0001369260	0.0002748690	0.0000011692	0.0001361970	0.0000011440	0.0001369510	
0.0001369480	0.0000011448	0.0001361960	0.0000011692	0.0002748590	0.0001369240	0.0002723430	0.0001361730	
0.0000011450	0.0001369490	0.0000011697	0.0001361970	0.0001369240	0.0002748650	0.0001361730	0.0002723490	
0.0001361970	0.0000011698	0.0001369500	0.0000011440	0.0002723430	0.0001361730	0.0002748630	0.0001369240	
0.0000011700	0.0001361980	0.0000011447	0.0001369510	0.0001361730	0.0002723490	0.0001369240	0.0002748690	
