0 2  Term_SS
2 4  Term_SS
4 6  Term_SS
6 0  Term_SS
1 3  Term_LL
3 5  Term_LL
5 7  Term_LL
7 1  Term_LL
0 1  Term_SL
2 3  Term_SL
4 5  Term_SL
6 7  Term_SL
